gene_name	drug_name	interaction_type	source	gene_categories	UC	CD
MAOA	4-METHOXYAMPHETAMINE	inhibitor	DrugBank	druggable genome	false	false
MAOA	NOMIFENSINE	n/a	DrugBank	druggable genome	false	false
MAOA	PHENELZINE	antagonist	DrugBank	druggable genome	false	false
MAOA	MMDA	inhibitor	DrugBank	druggable genome	false	false
MAOA	ZIMELIDINE	inhibitor	DrugBank	druggable genome	false	false
MAOA	NIALAMIDE	n/a	DrugBank	druggable genome	false	false
MAOA	PARGYLINE	inhibitor	DrugBank	druggable genome	false	false
MAOA	PROCAINE	n/a	DrugBank	druggable genome	false	false
MAOA	SELEGILINE	n/a	GuideToPharmacologyInteractions	druggable genome	false	false
MAOA	PHENELZINE	n/a	GuideToPharmacologyInteractions	druggable genome	false	false
MAOA	MOCLOBEMIDE	n/a	GuideToPharmacologyInteractions	druggable genome	false	false
MAOA	PIRLINDOLE	n/a	GuideToPharmacologyInteractions	druggable genome	false	false
MAOA	CLORGILINE	n/a	GuideToPharmacologyInteractions	druggable genome	false	false
MAOA	BEFLOXATONE	n/a	GuideToPharmacologyInteractions	druggable genome	false	false
MAOA	TRANYLCYPROMINE	n/a	GuideToPharmacologyInteractions	druggable genome	false	false
GLYAT	GLYCINE	n/a	DrugBank		false	false
TNFRSF11B	ZOLEDRONATE	n/a	PharmGKB	drug resistance	false	false
MMP7	MARIMASTAT	inhibitor	TTD	cell surface,drug resistance,druggable genome,neutral zinc metallopeptidase,protease	false	false
MMP7	BATIMASTAT	inhibitor	TTD	cell surface,drug resistance,druggable genome,neutral zinc metallopeptidase,protease	false	false
MMP7	BMS 275291	inhibitor	TTD	cell surface,drug resistance,druggable genome,neutral zinc metallopeptidase,protease	false	false
MMP7	PRINOMASTAT	inhibitor	TTD	cell surface,drug resistance,druggable genome,neutral zinc metallopeptidase,protease	false	false
MMP7	(1R)-N,6-DIHYDROXY-7-METHOXY-2-[(4-METHOXYPHENYL)SULFONYL]-1,2,3,4-TETRAHYDROISOQUINOLINE-1-CARBOXAMIDE	n/a	DrugBank	cell surface,drug resistance,druggable genome,neutral zinc metallopeptidase,protease	false	false
MMP7	MARIMASTAT	antagonist	DrugBank	cell surface,drug resistance,druggable genome,neutral zinc metallopeptidase,protease	false	false
MMP7	DOXYCYCLINE HYDRATE	inhibitor	ChEMBL	cell surface,drug resistance,druggable genome,neutral zinc metallopeptidase,protease	false	false
MMP7	DOXYCYCLINE CALCIUM	inhibitor	ChEMBL	cell surface,drug resistance,druggable genome,neutral zinc metallopeptidase,protease	false	false
MMP7	DOXYCYCLINE HYCLATE	inhibitor	ChEMBL	cell surface,drug resistance,druggable genome,neutral zinc metallopeptidase,protease	false	false
MMP7	MARIMASTAT	inhibitor	TTD	cell surface,drug resistance,druggable genome,neutral zinc metallopeptidase,protease	false	false
MMP7	BATIMASTAT	inhibitor	TTD	cell surface,drug resistance,druggable genome,neutral zinc metallopeptidase,protease	false	false
MMP7	BMS 275291	inhibitor	TTD	cell surface,drug resistance,druggable genome,neutral zinc metallopeptidase,protease	false	false
MMP7	PRINOMASTAT	inhibitor	TTD	cell surface,drug resistance,druggable genome,neutral zinc metallopeptidase,protease	false	false
MMP7	(1R)-N,6-DIHYDROXY-7-METHOXY-2-[(4-METHOXYPHENYL)SULFONYL]-1,2,3,4-TETRAHYDROISOQUINOLINE-1-CARBOXAMIDE	n/a	DrugBank	cell surface,drug resistance,druggable genome,neutral zinc metallopeptidase,protease	false	false
MMP7	MARIMASTAT	antagonist	DrugBank	cell surface,drug resistance,druggable genome,neutral zinc metallopeptidase,protease	false	false
MMP7	DOXYCYCLINE HYDRATE	inhibitor	ChEMBL	cell surface,drug resistance,druggable genome,neutral zinc metallopeptidase,protease	false	false
MMP7	DOXYCYCLINE CALCIUM	inhibitor	ChEMBL	cell surface,drug resistance,druggable genome,neutral zinc metallopeptidase,protease	false	false
MMP7	DOXYCYCLINE HYCLATE	inhibitor	ChEMBL	cell surface,drug resistance,druggable genome,neutral zinc metallopeptidase,protease	false	false
MMP9	METHYLDOPA	n/a	PharmGKB	druggable genome,neutral zinc metallopeptidase,protease	false	false
MMP9	NIFEDIPINE	n/a	PharmGKB	druggable genome,neutral zinc metallopeptidase,protease	false	false
MMP9	PG-116800	inhibitor	TTD	druggable genome,neutral zinc metallopeptidase,protease	false	false
MMP9	MARIMASTAT	n/a	TEND	druggable genome,neutral zinc metallopeptidase,protease	false	false
MMP9	MARIMASTAT	n/a	TdgClinicalTrial	druggable genome,neutral zinc metallopeptidase,protease	false	false
NME1	3'-AZIDO-3'-DEOXYTHYMIDINE-5'-DIPHOSPHATE	n/a	DrugBank	drug resistance,kinase	false	false
NME1	FUDP	n/a	DrugBank	drug resistance,kinase	false	false
NME1	SELENOCYSTEINE	n/a	DrugBank	drug resistance,kinase	false	false
NME1	3'-DEOXY 3'-AMINO ADENOSINE-5'-DIPHOSPHATE	n/a	DrugBank	drug resistance,kinase	false	false
NME1	2'-DEOXYGUANOSINE-5'-TRIPHOSPHATE	n/a	DrugBank	drug resistance,kinase	false	false
NME1	THYMIDINE-5'- DIPHOSPHATE	n/a	DrugBank	drug resistance,kinase	false	false
NME1	3'-AZIDO-3'-DEOXYTHYMIDINE-5'-DIPHOSPHATE	n/a	DrugBank	drug resistance,kinase	false	false
NME1	FUDP	n/a	DrugBank	drug resistance,kinase	false	false
NME1	SELENOCYSTEINE	n/a	DrugBank	drug resistance,kinase	false	false
NME1	3'-DEOXY 3'-AMINO ADENOSINE-5'-DIPHOSPHATE	n/a	DrugBank	drug resistance,kinase	false	false
NME1	2'-DEOXYGUANOSINE-5'-TRIPHOSPHATE	n/a	DrugBank	drug resistance,kinase	false	false
NME1	THYMIDINE-5'- DIPHOSPHATE	n/a	DrugBank	drug resistance,kinase	false	false
VIPR1	HELODERMIN	n/a	GuideToPharmacologyInteractions	druggable genome,g protein coupled receptor	false	false
VIPR1	HELODERMIN	n/a	GuideToPharmacologyInteractions	druggable genome,g protein coupled receptor	false	false
VIPR1	[ALA<SUP>11,22,28</SUP>]VIP	n/a	GuideToPharmacologyInteractions	druggable genome,g protein coupled receptor	false	false
VIPR1	[ALA<SUP>11,22,28</SUP>]VIP	n/a	GuideToPharmacologyInteractions	druggable genome,g protein coupled receptor	false	false
VIPR1	[ALA<SUP>11,22,28</SUP>]VIP	n/a	GuideToPharmacologyInteractions	druggable genome,g protein coupled receptor	false	false
VIPR1	[ALA<SUP>11,22,28</SUP>]VIP	n/a	GuideToPharmacologyInteractions	druggable genome,g protein coupled receptor	false	false
VIPR1	HELODERMIN	n/a	GuideToPharmacologyInteractions	druggable genome,g protein coupled receptor	false	false
VIPR1	HELODERMIN	n/a	GuideToPharmacologyInteractions	druggable genome,g protein coupled receptor	false	false
VIPR1	[ALA<SUP>11,22,28</SUP>]VIP	n/a	GuideToPharmacologyInteractions	druggable genome,g protein coupled receptor	false	false
VIPR1	[ALA<SUP>11,22,28</SUP>]VIP	n/a	GuideToPharmacologyInteractions	druggable genome,g protein coupled receptor	false	false
VIPR1	[ALA<SUP>11,22,28</SUP>]VIP	n/a	GuideToPharmacologyInteractions	druggable genome,g protein coupled receptor	false	false
VIPR1	[ALA<SUP>11,22,28</SUP>]VIP	n/a	GuideToPharmacologyInteractions	druggable genome,g protein coupled receptor	false	false
IARS	L-ISOLEUCINE	n/a	DrugBank	druggable genome	false	false
PLA2G2A	4-(1-BENZYL-3-CARBAMOYLMETHYL-2-METHYL-1H-INDOL-5-YLOXY)-BUTYRIC ACID	n/a	DrugBank	druggable genome,lipase,phospholipase	false	false
PLA2G2A	SURAMIN	inhibitor	DrugBank	druggable genome,lipase,phospholipase	false	false
PLA2G2A	INDOMETHACIN	inhibitor	DrugBank	druggable genome,lipase,phospholipase	false	false
PLA2G2A	1-OCTADECYL-2-ACETAMIDO-2-DEOXY-SN-GLYCEROL-3-PHOSPHOETHYLMETHYL SULFIDE	n/a	DrugBank	druggable genome,lipase,phospholipase	false	false
PLA2G2A	DICLOFENAC	inhibitor	DrugBank	druggable genome,lipase,phospholipase	false	false
PLA2G2A	1,4-BUTANEDIOL	n/a	DrugBank	druggable genome,lipase,phospholipase	false	false
PLA2G2A	6-PHENYL-4(R)-(7-PHENYL-HEPTANOYLAMINO)-HEXANOIC ACID	n/a	DrugBank	druggable genome,lipase,phospholipase	false	false
PLA2G2A	VARESPLADIB	inhibitor	TTD	druggable genome,lipase,phospholipase	false	false
PLA2G2A	VARESPLADIB	n/a	TdgClinicalTrial	druggable genome,lipase,phospholipase	false	false
PLA2G2A	VARESPLADIB	n/a	TdgClinicalTrial	druggable genome,lipase,phospholipase	false	false
PLA2G2A	4-(1-BENZYL-3-CARBAMOYLMETHYL-2-METHYL-1H-INDOL-5-YLOXY)-BUTYRIC ACID	n/a	DrugBank	druggable genome,lipase,phospholipase	false	false
PLA2G2A	SURAMIN	inhibitor	DrugBank	druggable genome,lipase,phospholipase	false	false
PLA2G2A	INDOMETHACIN	inhibitor	DrugBank	druggable genome,lipase,phospholipase	false	false
PLA2G2A	1-OCTADECYL-2-ACETAMIDO-2-DEOXY-SN-GLYCEROL-3-PHOSPHOETHYLMETHYL SULFIDE	n/a	DrugBank	druggable genome,lipase,phospholipase	false	false
PLA2G2A	DICLOFENAC	inhibitor	DrugBank	druggable genome,lipase,phospholipase	false	false
PLA2G2A	1,4-BUTANEDIOL	n/a	DrugBank	druggable genome,lipase,phospholipase	false	false
PLA2G2A	6-PHENYL-4(R)-(7-PHENYL-HEPTANOYLAMINO)-HEXANOIC ACID	n/a	DrugBank	druggable genome,lipase,phospholipase	false	false
PLA2G2A	VARESPLADIB	inhibitor	TTD	druggable genome,lipase,phospholipase	false	false
PLA2G2A	VARESPLADIB	n/a	TdgClinicalTrial	druggable genome,lipase,phospholipase	false	false
PLA2G2A	VARESPLADIB	n/a	TdgClinicalTrial	druggable genome,lipase,phospholipase	false	false
CCND1	LY2835219	n/a	ClearityFoundationBiomarkers	clinically actionable,drug resistance,kinase,transcription factor binding,tumor suppressor	false	false
CCND1	LEE011	n/a	ClearityFoundationBiomarkers	clinically actionable,drug resistance,kinase,transcription factor binding,tumor suppressor	false	false
CCND1	TAMOXIFEN	n/a	CIViC	clinically actionable,drug resistance,kinase,transcription factor binding,tumor suppressor	false	false
CCND1	LY2835219	n/a	ClearityFoundationBiomarkers	clinically actionable,drug resistance,kinase,transcription factor binding,tumor suppressor	false	false
CCND1	LEE011	n/a	ClearityFoundationBiomarkers	clinically actionable,drug resistance,kinase,transcription factor binding,tumor suppressor	false	false
CCND1	TAMOXIFEN	n/a	CIViC	clinically actionable,drug resistance,kinase,transcription factor binding,tumor suppressor	false	false
GLUL	L-GLUTAMIC ACID	n/a	DrugBank		false	false
GLUL	L-GLUTAMINE	product of	DrugBank		false	false
AHR	MEXILETINE	agonist	DrugBank	nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
AHR	FLUTAMIDE	agonist	DrugBank	nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
AHR	LEFLUNOMIDE	agonist	DrugBank	nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
AHR	ATORVASTATIN	agonist	DrugBank	nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
AHR	NIMODIPINE	agonist	DrugBank	nuclear hormone receptor,transcription factor binding,transcription factor complex	false	false
ASS1	SODIUM BENZOATE	n/a	PharmGKB	drug resistance	false	false
ASS1	ADENOSINE TRIPHOSPHATE	n/a	DrugBank	drug resistance	false	false
ASS1	L-ASPARTIC ACID	n/a	DrugBank	drug resistance	false	false
ASS1	L-CITRULLINE	n/a	DrugBank	drug resistance	false	false
ASS1	L-ARGININE	n/a	DrugBank	drug resistance	false	false
ASS1	L-ASPARTIC ACID	n/a	DrugBank	drug resistance	false	false
ASS1	L-CITRULLINE	n/a	DrugBank	drug resistance	false	false
CASP1	VX-765	n/a	DrugBank	druggable genome,protease	false	false
CASP1	3-{6-[(8-HYDROXY-QUINOLINE-2-CARBONYL)-AMINO]-2-THIOPHEN-2-YL-HEXANOYLAMINO}-4-OXO-BUTYRI ACID	n/a	DrugBank	druggable genome,protease	false	false
CASP1	MINOCYCLINE	negative modulator	DrugBank	druggable genome,protease	false	false
CASP1	PRALNACASAN	n/a	DrugBank	druggable genome,protease	false	false
CASP1	3-[2-(2-BENZYLOXYCARBONYLAMINO-3-METHYL-BUTYRYLAMINO)-PROPIONYLAMINO]-4-OXO-PENTANOIC ACID	n/a	DrugBank	druggable genome,protease	false	false
CASP1	1-METHYL-3-TRIFLUOROMETHYL-1H-THIENO[2,3-C]PYRAZOLE-5-CARBOXYLIC ACID (2-MERCAPTO-ETHYL)-AMIDE	n/a	DrugBank	druggable genome,protease	false	false
CASP1	Z-YVAD-FMK	n/a	GuideToPharmacologyInteractions	druggable genome,protease	false	false
CASP1	PRALNACASAN	n/a	GuideToPharmacologyInteractions	druggable genome,protease	false	false
CASP1	VX-765	n/a	TdgClinicalTrial	druggable genome,protease	false	false
CASP1	VX-765	n/a	DrugBank	druggable genome,protease	false	false
CASP1	3-{6-[(8-HYDROXY-QUINOLINE-2-CARBONYL)-AMINO]-2-THIOPHEN-2-YL-HEXANOYLAMINO}-4-OXO-BUTYRI ACID	n/a	DrugBank	druggable genome,protease	false	false
CASP1	MINOCYCLINE	negative modulator	DrugBank	druggable genome,protease	false	false
CASP1	PRALNACASAN	n/a	DrugBank	druggable genome,protease	false	false
CASP1	3-[2-(2-BENZYLOXYCARBONYLAMINO-3-METHYL-BUTYRYLAMINO)-PROPIONYLAMINO]-4-OXO-PENTANOIC ACID	n/a	DrugBank	druggable genome,protease	false	false
CASP1	1-METHYL-3-TRIFLUOROMETHYL-1H-THIENO[2,3-C]PYRAZOLE-5-CARBOXYLIC ACID (2-MERCAPTO-ETHYL)-AMIDE	n/a	DrugBank	druggable genome,protease	false	false
CASP1	Z-YVAD-FMK	n/a	GuideToPharmacologyInteractions	druggable genome,protease	false	false
CASP1	PRALNACASAN	n/a	GuideToPharmacologyInteractions	druggable genome,protease	false	false
CASP1	VX-765	n/a	TdgClinicalTrial	druggable genome,protease	false	false
CDK1	DINACICLIB	n/a	GuideToPharmacologyInteractions	dna repair,druggable genome,kinase,serine threonine kinase,tumor suppressor	false	false
CDK1	BOHEMINE	n/a	GuideToPharmacologyInteractions	dna repair,druggable genome,kinase,serine threonine kinase,tumor suppressor	false	false
CDK1	AMINOPURVALANOL A	n/a	GuideToPharmacologyInteractions	dna repair,druggable genome,kinase,serine threonine kinase,tumor suppressor	false	false
CDK1	CDK1/5 INHIBITOR	n/a	GuideToPharmacologyInteractions	dna repair,druggable genome,kinase,serine threonine kinase,tumor suppressor	false	false
CDK1	ALSTERPAULLONE	n/a	GuideToPharmacologyInteractions	dna repair,druggable genome,kinase,serine threonine kinase,tumor suppressor	false	false
CDK1	AURORA KINASE/CDK INHIBITOR	n/a	GuideToPharmacologyInteractions	dna repair,druggable genome,kinase,serine threonine kinase,tumor suppressor	false	false
CDK1	ALOISINE A	n/a	GuideToPharmacologyInteractions	dna repair,druggable genome,kinase,serine threonine kinase,tumor suppressor	false	false
CDK1	RONICICLIB	n/a	GuideToPharmacologyInteractions	dna repair,druggable genome,kinase,serine threonine kinase,tumor suppressor	false	false
CDK1	CDK1 INHIBITOR	n/a	GuideToPharmacologyInteractions	dna repair,druggable genome,kinase,serine threonine kinase,tumor suppressor	false	false
CDK1	SU9516	n/a	GuideToPharmacologyInteractions	dna repair,druggable genome,kinase,serine threonine kinase,tumor suppressor	false	false
CDK1	CDK4 INHIBITOR	n/a	GuideToPharmacologyInteractions	dna repair,druggable genome,kinase,serine threonine kinase,tumor suppressor	false	false
CDK1	CDK1/2 INHIBITOR III	n/a	GuideToPharmacologyInteractions	dna repair,druggable genome,kinase,serine threonine kinase,tumor suppressor	false	false
CDK1	RGB-286638	n/a	GuideToPharmacologyInteractions	dna repair,druggable genome,kinase,serine threonine kinase,tumor suppressor	false	false
CDK1	OLOMOUCINE	binder	DrugBank	dna repair,druggable genome,kinase,serine threonine kinase,tumor suppressor	false	false
CDK1	AT7519	n/a	DrugBank	dna repair,druggable genome,kinase,serine threonine kinase,tumor suppressor	false	false
CDK1	HYMENIALDISINE	n/a	DrugBank	dna repair,druggable genome,kinase,serine threonine kinase,tumor suppressor	false	false
CDK1	INDIRUBIN-3'-MONOXIME	binder	DrugBank	dna repair,druggable genome,kinase,serine threonine kinase,tumor suppressor	false	false
CDK1	SU9516	binder	DrugBank	dna repair,druggable genome,kinase,serine threonine kinase,tumor suppressor	false	false
CDK1	ALSTERPAULLONE	inhibitor	DrugBank	dna repair,druggable genome,kinase,serine threonine kinase,tumor suppressor	false	false
CDK1	DINACICLIB	n/a	ClearityFoundationClinicalTrial	dna repair,druggable genome,kinase,serine threonine kinase,tumor suppressor	false	false
CDK1	DINACICLIB	n/a	ClearityFoundationClinicalTrial	dna repair,druggable genome,kinase,serine threonine kinase,tumor suppressor	false	false
CDK1	DINACICLIB	inhibitor	MyCancerGenome	dna repair,druggable genome,kinase,serine threonine kinase,tumor suppressor	false	false
CDK1	ALVOCIDIB	inhibitor	MyCancerGenome	dna repair,druggable genome,kinase,serine threonine kinase,tumor suppressor	false	false
CDK1	DINACICLIB	inhibitor	MyCancerGenomeClinicalTrial	dna repair,druggable genome,kinase,serine threonine kinase,tumor suppressor	false	false
CDK1	DINACICLIB	n/a	GuideToPharmacologyInteractions	dna repair,druggable genome,kinase,serine threonine kinase,tumor suppressor	false	false
CDK1	BOHEMINE	n/a	GuideToPharmacologyInteractions	dna repair,druggable genome,kinase,serine threonine kinase,tumor suppressor	false	false
CDK1	AMINOPURVALANOL A	n/a	GuideToPharmacologyInteractions	dna repair,druggable genome,kinase,serine threonine kinase,tumor suppressor	false	false
CDK1	CDK1/5 INHIBITOR	n/a	GuideToPharmacologyInteractions	dna repair,druggable genome,kinase,serine threonine kinase,tumor suppressor	false	false
CDK1	ALSTERPAULLONE	n/a	GuideToPharmacologyInteractions	dna repair,druggable genome,kinase,serine threonine kinase,tumor suppressor	false	false
CDK1	AURORA KINASE/CDK INHIBITOR	n/a	GuideToPharmacologyInteractions	dna repair,druggable genome,kinase,serine threonine kinase,tumor suppressor	false	false
CDK1	ALOISINE A	n/a	GuideToPharmacologyInteractions	dna repair,druggable genome,kinase,serine threonine kinase,tumor suppressor	false	false
CDK1	RONICICLIB	n/a	GuideToPharmacologyInteractions	dna repair,druggable genome,kinase,serine threonine kinase,tumor suppressor	false	false
CDK1	CDK1 INHIBITOR	n/a	GuideToPharmacologyInteractions	dna repair,druggable genome,kinase,serine threonine kinase,tumor suppressor	false	false
CDK1	SU9516	n/a	GuideToPharmacologyInteractions	dna repair,druggable genome,kinase,serine threonine kinase,tumor suppressor	false	false
CDK1	CDK4 INHIBITOR	n/a	GuideToPharmacologyInteractions	dna repair,druggable genome,kinase,serine threonine kinase,tumor suppressor	false	false
CDK1	CDK1/2 INHIBITOR III	n/a	GuideToPharmacologyInteractions	dna repair,druggable genome,kinase,serine threonine kinase,tumor suppressor	false	false
CDK1	RGB-286638	n/a	GuideToPharmacologyInteractions	dna repair,druggable genome,kinase,serine threonine kinase,tumor suppressor	false	false
CDK1	OLOMOUCINE	binder	DrugBank	dna repair,druggable genome,kinase,serine threonine kinase,tumor suppressor	false	false
CDK1	AT7519	n/a	DrugBank	dna repair,druggable genome,kinase,serine threonine kinase,tumor suppressor	false	false
CDK1	HYMENIALDISINE	n/a	DrugBank	dna repair,druggable genome,kinase,serine threonine kinase,tumor suppressor	false	false
CDK1	INDIRUBIN-3'-MONOXIME	binder	DrugBank	dna repair,druggable genome,kinase,serine threonine kinase,tumor suppressor	false	false
CDK1	SU9516	binder	DrugBank	dna repair,druggable genome,kinase,serine threonine kinase,tumor suppressor	false	false
CDK1	ALSTERPAULLONE	inhibitor	DrugBank	dna repair,druggable genome,kinase,serine threonine kinase,tumor suppressor	false	false
CDK1	DINACICLIB	n/a	ClearityFoundationClinicalTrial	dna repair,druggable genome,kinase,serine threonine kinase,tumor suppressor	false	false
CDK1	DINACICLIB	n/a	ClearityFoundationClinicalTrial	dna repair,druggable genome,kinase,serine threonine kinase,tumor suppressor	false	false
CDK1	DINACICLIB	inhibitor	MyCancerGenome	dna repair,druggable genome,kinase,serine threonine kinase,tumor suppressor	false	false
CDK1	ALVOCIDIB	inhibitor	MyCancerGenome	dna repair,druggable genome,kinase,serine threonine kinase,tumor suppressor	false	false
CDK1	DINACICLIB	inhibitor	MyCancerGenomeClinicalTrial	dna repair,druggable genome,kinase,serine threonine kinase,tumor suppressor	false	false
MMP12	N-OXO-2-[(4-PHENYLPHENYL)SULFONYLAMINO]ETHANAMIDE	n/a	DrugBank	drug resistance,druggable genome,neutral zinc metallopeptidase,protease	false	false
MMP12	2-[(4-FLUOROPHENYL)SULFONYLAMINO]-N-OXO-ETHANAMIDE	n/a	DrugBank	drug resistance,druggable genome,neutral zinc metallopeptidase,protease	false	false
MMP12	N-(BIPHENYL-4-YLSULFONYL)-D-LEUCINE	n/a	DrugBank	drug resistance,druggable genome,neutral zinc metallopeptidase,protease	false	false
MMP12	MARIMASTAT	inhibitor	DrugBank	drug resistance,druggable genome,neutral zinc metallopeptidase,protease	false	false
MMP12	CP-271485	n/a	DrugBank	drug resistance,druggable genome,neutral zinc metallopeptidase,protease	false	false
MMP12	N-(DIBENZO[B,D]THIOPHEN-3-YLSULFONYL)-L-VALINE	n/a	DrugBank	drug resistance,druggable genome,neutral zinc metallopeptidase,protease	false	false
MMP12	BATIMASTAT	n/a	DrugBank	drug resistance,druggable genome,neutral zinc metallopeptidase,protease	false	false
MMP12	ACETOHYDROXAMIC ACID	inhibitor	DrugBank	drug resistance,druggable genome,neutral zinc metallopeptidase,protease	false	false
MMP12	AZD1236	inhibitor	TTD	drug resistance,druggable genome,neutral zinc metallopeptidase,protease	false	false
GLRX	GLUTATHIONE	n/a	DrugBank		false	false
SLC1A1	CLOZAPINE	n/a	PharmGKB	transporter	false	false
SLC1A1	RISPERIDONE	n/a	PharmGKB	transporter	false	false
SLC1A1	OLANZAPINE	n/a	PharmGKB	transporter	false	false
SLC1A1	DL-TBOA	n/a	GuideToPharmacologyInteractions	transporter	false	false
SLC1A1	L-GLUTAMIC ACID	n/a	DrugBank	transporter	false	false
SLC1A1	L-ASPARTIC ACID	n/a	DrugBank	transporter	false	false
SLC1A1	CLOZAPINE	n/a	PharmGKB	transporter	false	false
SLC1A1	RISPERIDONE	n/a	PharmGKB	transporter	false	false
SLC1A1	OLANZAPINE	n/a	PharmGKB	transporter	false	false
SLC1A1	DL-TBOA	n/a	GuideToPharmacologyInteractions	transporter	false	false
SLC1A1	L-GLUTAMIC ACID	n/a	DrugBank	transporter	false	false
SLC1A1	L-ASPARTIC ACID	n/a	DrugBank	transporter	false	false
PSMB9	CARFILZOMIB	other/unknown	MyCancerGenome	druggable genome,protease,tumor suppressor	false	false
PSMB9	BORTEZOMIB	other/unknown	MyCancerGenome	druggable genome,protease,tumor suppressor	false	false
PSMB9	CARFILZOMIB	inhibitor	DrugBank	druggable genome,protease,tumor suppressor	false	false
PSMB9	CARFILZOMIB	other/unknown	MyCancerGenome	druggable genome,protease,tumor suppressor	false	false
PSMB9	BORTEZOMIB	other/unknown	MyCancerGenome	druggable genome,protease,tumor suppressor	false	false
PSMB9	CARFILZOMIB	inhibitor	DrugBank	druggable genome,protease,tumor suppressor	false	false
ATP2A2	ISTAROXIME	n/a	TdgClinicalTrial	abc transporter,druggable genome,transporter	false	false
ATP2A2	ISTAROXIME	n/a	TdgClinicalTrial	abc transporter,druggable genome,transporter	false	false
ANXA3	ETHANOLAMINE	n/a	DrugBank		false	false
AASS	L-GLUTAMIC ACID	n/a	DrugBank		false	false
PSMA3	(3AR,6R,6AS)-6-((S)-((S)-CYCLOHEX-2-ENYL)(HYDROXY)METHYL)-6A-METHYL-4-OXO-HEXAHYDRO-2H-FURO[3,2-C]PYRROLE-6-CARBALDEHYDE	n/a	DrugBank	druggable genome,protease,tumor suppressor	false	false
PSMA3	BORTEZOMIB	other/unknown	MyCancerGenome	druggable genome,protease,tumor suppressor	false	false
PSMA3	CARFILZOMIB	other/unknown	MyCancerGenome	druggable genome,protease,tumor suppressor	false	false
PSMA3	(3AR,6R,6AS)-6-((S)-((S)-CYCLOHEX-2-ENYL)(HYDROXY)METHYL)-6A-METHYL-4-OXO-HEXAHYDRO-2H-FURO[3,2-C]PYRROLE-6-CARBALDEHYDE	n/a	DrugBank	druggable genome,protease,tumor suppressor	false	false
PSMA3	BORTEZOMIB	other/unknown	MyCancerGenome	druggable genome,protease,tumor suppressor	false	false
PSMA3	CARFILZOMIB	other/unknown	MyCancerGenome	druggable genome,protease,tumor suppressor	false	false
PGK1	3-PHOSPHOGLYCERIC ACID	n/a	DrugBank	kinase	false	false
PGK1	ADENOSINE-5'-[BETA, GAMMA-METHYLENE]TRIPHOSPHATE	n/a	DrugBank	kinase	false	false
XDH	DIOXOTHIOMOLYBDENUM(VI) ION	n/a	DrugBank		false	false
XDH	L-CARNITINE	n/a	DrugBank		false	false
XDH	ALLOPURINOL	inhibitor	DrugBank		false	false
XDH	OXYPURINOL	n/a	DrugBank		false	false
XDH	ENILURACIL	inhibitor	DrugBank		false	false
XDH	ALLOPURINOL	n/a	GuideToPharmacologyInteractions		false	false
XDH	ALLOPURINOL	n/a	GuideToPharmacologyInteractions		false	false
XDH	ALLOPURINOL SODIUM	inhibitor	ChEMBL		false	false
XDH	FEBUXOSTAT	inhibitor	ChEMBL		false	false
XDH	ALLOPURINOL	inhibitor	ChEMBL		false	false
XDH	FEBUXOSTAT	inhibitor	TTD		false	false
XDH	FEBUXOSTAT	n/a	TdgClinicalTrial		false	false
XDH	ALLOPURINOL	n/a	TdgClinicalTrial		false	false
XDH	OXYPURINOL	n/a	TdgClinicalTrial		false	false
XDH	ALLOPURINOL	n/a	TdgClinicalTrial		false	false
XDH	FEBUXOSTAT	n/a	TEND		false	false
XDH	ALLOPURINOL	n/a	TEND		false	false
PSMD14	BORTEZOMIB	other/unknown	MyCancerGenome	dna repair,druggable genome,neutral zinc metallopeptidase,protease,tumor suppressor	false	false
PSMD14	CARFILZOMIB	other/unknown	MyCancerGenome	dna repair,druggable genome,neutral zinc metallopeptidase,protease,tumor suppressor	false	false
CES2	CAPECITABINE	n/a	PharmGKB	druggable genome	false	false
CES1	CYCLANDELATE	n/a	DrugBank	druggable genome	false	false
CES1	(1R)-1,2,2-TRIMETHYLPROPYL (R)-METHYLPHOSPHINATE	n/a	DrugBank	druggable genome	false	false
CES1	N-METHYLNALOXONIUM	n/a	DrugBank	druggable genome	false	false
CES1	PROBUCOL	n/a	DrugBank	druggable genome	false	false
CES1	(1S,7S,8S,8AR)-1,2,3,7,8,8A-HEXAHYDRO-7-METHYL-8-[2-[(2R,4R)-TETRAHYDRO-4-HY DROXY-6-OXO-2H-PYRAN-2-YL]ETHYL]-1-NAPHTHALENOL	n/a	DrugBank	druggable genome	false	false
CES1	L-CARNITINE	n/a	DrugBank	druggable genome	false	false
CES1	O-SIALIC ACID	n/a	DrugBank	druggable genome	false	false
CES1	OSELTAMIVIR	other/unknown	DrugBank	druggable genome	false	false
CES1	CHOLIC ACID	n/a	DrugBank	druggable genome	false	false
CES1	ISONIAZID	n/a	PharmGKB	druggable genome	false	false
CES1	CAPECITABINE	n/a	PharmGKB	druggable genome	false	false
BIRC3	AT-406	n/a	GuideToPharmacologyInteractions	protease inhibitor	false	false
BIRC3	AZD5582	n/a	GuideToPharmacologyInteractions	protease inhibitor	false	false
BIRC3	SM-337	n/a	GuideToPharmacologyInteractions	protease inhibitor	false	false
